Block Height,Output Index,Address/Pubkey,Amount (BTC),Script Type
10381,0,043bad2e6d74674ed25b5689ae43927193f711d8022394e4b6ce6b214b6afe20d25bd047fc5b8cc16c573169d90709d23254446f8388694a2c23648e6e7b9702b0,50.0,p2pk
10382,0,04e45fea38193a356051fae999bc5b8fcbbb460b0b685380f7ff0c275fb671ad7a70823e270725814cdd6d22f7a2b3d3eef2e805bdc93756f6af25e4fd02691ab4,50.0,p2pk
10383,0,04fdc40d2f94087acba1941d756dfa5c87c3b12ed7356e817ccfa68926577db33832ab2b6043e003047ec44267aec6317e1c59929d1c7f4a2acd5a30df0cc99ddc,50.0,p2pk
10384,0,04dc0b6e48ab34a7777173ea548fef1d320032d2454d0487314fb35b9194849c4331842f1be959f5a2368be8133e2848488e1cd1ea8366bcf6826c25ff2f0718c1,50.0,p2pk
10385,0,0476be27a72a31196bb0730a5ab634a82e9ca5ea1a69cfdbf40abed8a76418d9b1a8806fd73a5b3d250c137db6eeefcd157592a6b46a21572d7732422fbfd4bfc9,50.0,p2pk
10388,0,04ba07ee6559b2dcfb80b063bcc8adb02e7f8e460892af8acca0c341879433e970c316190ac37cb2b428b63fa6eae840c81d827f8f82f4c3cc1d21fb3a6add36aa,50.0,p2pk
10390,0,04e967f5a371d0a5e0d2a99661ba78719eb078dd754f5c7af96abd480317a378c1e0e717747f7e545d6c6cd49ea18ed972b124f72e7b834740b8ee890b7785469e,50.0,p2pk
10391,0,0400a3fb6836f69e1b025d059bcb47ad2c59437561abdbd9b4b95671eaa54de7bb093866b3d7019a615784a3cc17dafca95ecc73476fa73f2157193df160daaf7a,50.0,p2pk
10392,0,04f213f32064a1ad4ca63a6c0e2ad11702c2e793184615ea96b9cd24e3b51f8a3aafc7db2d6989612f5dbfd50a82e2b5c6ca921d0465ebeab5ca4efbb42116e87a,50.0,p2pk
10394,0,048a6830eb27f4ef9e253ef5f0a52d492ea66fdada442e46b65155eaf8101a6ace50b1c9b7246fae531b20781ba84a65d6295b40e2e05e9ee35743f7f57bf7e5bf,50.0,p2pk
10395,0,045889c9473b13b1e8f7d5b4cf79f50ecb1619090dbb3e5698c8162dcae1bd144a0fd73a8ef58ff75c8c62d6e54ac8dbe639e6495e4a3ca335418b05fa28d5bea5,50.0,p2pk
10397,0,04998594ce0db5b06ad0601372146cc71941fec30dfe96668aa7413bb271d899a1db15ea24d7386ef924bce376223267c5160c6cd9e3db421e5f12afaf6a6932d0,50.0,p2pk
10398,0,04a2af923fc298ef75a3185ffc49258f03d4080ffc1536e5b461abde305c3f7bd81034a7b5323f62ab8fa26ef35e0521f3cd53838ddf3be61c6a22a30216dc5ed3,50.0,p2pk
10399,0,04dbed908062666b18753acc00aa188e1aa3015ce30d2becd848c88f585e26bfe302d10df5d8a5cb16baa7ece0b6035f172735246ca4857acb69d522dd003b1b35,50.0,p2pk
10401,0,04eb11492912b2b65102f2afc903065804f05a5453c81786120d0b718686d2aa1aa87ee11b106066c00b65afd61570d524e6484237d0d0b8fdd7958bb58402c6dc,50.0,p2pk
10402,0,04bf0d25a63cf04e22edb8d077fb7b0c16ac6acac55da4fc7d59835c8f39ac29b641f0d575376ebcf189b241268a001a5930db30c00d4e9e5dd37d2a6e4ca03bd8,50.0,p2pk
10403,0,0421aec14e5526bec4fbc4469179fa1c820d53bf490272a8fd688cf79a16312f041bec23b64a216d75561ffb7b8ef2b5517f362a9c8e682c55cb439cde404c68a0,50.0,p2pk
10404,0,04ad5d847448f4bc10683187563043eeaaef7fbb2c796a295ced4997159d416612573b0b92dc79454d67f1af07f1f4881b0577c5cdc6670ac1b612cdaaf5e64974,50.0,p2pk
10405,0,0420e4684c079532898531cd7c0cc8be5d6f33fbb7b1d388faac40cf5bad9fc8e5f103bb96c87a87651f0c66486348c41ea5a4a8a3fbfb42f61396fd9a412a84fe,50.0,p2pk
10406,0,0435e35318076c65825016960e37b9570fa6f08b0244920c4e3754f86c1ec3ac8ebfd2f01c110f5f60f05a6136df2cb5c6016ae45465bdde5ca6e193b924130c77,50.0,p2pk
10407,0,04b4666bc6f8afb440e4fff1df9cdbdde9fb48af927773196de9e03dd2d004c0949722d3b27d123a96a9543b55c152145eb2460c1f271109d847b100085806d240,50.0,p2pk
10409,0,0429947f080462981c6df0cb5885f877f2f697f89d73d0f5ec34fe04f07f0aaaec71fe260675ec5f2b7274ca3543a5e08af7b013ffed2d7a56bba7cfbb268652a7,50.0,p2pk
10410,0,048ae3d0180920d0a757c52939921d23986adb087e5a57d12808f68e546a743f9f1a98ead5f165ff56cde921e6fb86df5cb985af10d314bd8bf007be50e9cc5c35,50.0,p2pk
10411,0,04087f5f2c7e013069b2f49a68cf2d04204d3d660dcc6510523d625181f90d9f5a202b14984fb41802e5a5449b945878d47a0f840af1302895c7e2aa5449d3d3a6,50.0,p2pk
10412,0,04f5929afcb3d268dbe0099260d05117dbe452670cd242d0a74ab37deeb1eb5e6df04d48868037cca055b7440cd4169664a955f0119e2226234763e8407615b636,50.0,p2pk
10414,0,042ff4e441b8a19f3fd839a49a06ca267fc6e293fda0217ba4a0a3a47b953aa6346b38fb1cd081d6be9a9c462e53288f9f62d572aaee38d5838267c2e33b361bed,50.0,p2pk
10415,0,04ed3f4c4bd33e78df30829e8f03bdfbf791f5473d021f39aacbc9f1859738ba0ec6af7d9e6564d9da21c284689348a259f2e8ab3a48cfbfe2789e1a3095a982ae,50.0,p2pk
10416,0,045120887c35fcb01cd295db28dfcdba2d2bb1541b52bb9705b7b173c8ce8e05fa9ae60c91a8c3d91afb49560d22af6fe282510d2db4ff5f18ccd65c58244562bd,50.0,p2pk
10417,0,04ea92045613750c8eae0501b75c5f19accda91ceb7455ab3e06d7dbf1e2d935bb9ceaf5a6cad73831bd75b6129df7fe5aec99059038417827368b5e3115bbdd9f,50.0,p2pk
10418,0,04e8c9f75e1f7c1888c156ba1927c372a24ff3034e370c6ac561ce7f3eb668d28603fd3230ff6b58aa1fbb74506c6fce98f8f53f99f37359c0514163950a503320,50.0,p2pk
10419,0,04e5a01e6198f60f5afd7609d5c2cf05138db9930374f94fa4d664f54d6db2818d050d9cd5ae480f0f2cd736531d533364356629f7fd5c1e5760ea0f75fa742883,50.0,p2pk
10422,0,046594a0db27adc00ae4023cb13dc23ec1df901397e77b46335cdb70999c28ebf85cbf45ad5bc97a374fad87870b9ce11b8971fc0834026ac385fb0252cb9f72a1,50.0,p2pk
10423,0,0421a6f8171885ec4e03f3d154f3bb6ec9246554e0059b6379c96a8bf052fcd680a3db7654ffc1489cc96950242f05512f6888e5b12365e3f529d832c015f7d8c5,50.0,p2pk
10424,0,04c281ef4624885406865034d31643d4a01174706c348e6902a4cd4b4fc6ea10375850e880b0e2286e87c58336e58272822b3738196d8515f8bb19ce015751d841,50.0,p2pk
10425,0,0469134ffe07dafdd804c524dd18c11cd272b06d0e8f09af25905d75c14467e6f30e169338ae97203989ed93eb6eaa353f11d4ba2ae04c3095bb124ad87713d278,50.0,p2pk
10426,0,04300d407b694f25509e071d7a15fe7a27a6544c167bba9f6daea1904c788c1b0074700ab51f004e6923ec4d8a0c02ee96b23d5e19c6a40055f13e556d0c0ffca0,50.0,p2pk
10427,0,04c4caf635561d66fb077e44f36b526370211911db250ff5926dc288e2bc96faaa440f2d94f2522105f96aeef40dfb719c927032dcebd97904f23ec367893ae314,50.0,p2pk
10428,0,04bd12115b35969a667fc95fbe5dcdf25215a7d49d9f6c24e4fa796d3d7959c528a995fdddb5c5f71d8bc570a55cedfa2dcb0ab4e0ab4245c00db2f0307244bb06,50.0,p2pk
10429,0,04bdb43222cf8ae329aa1ce9c7d9fa82f52766327c16941b885c08a11a39b87b86701a37d931df402d2e364d0e2fa8843fd05c7357a2f1ef22823d0cbce8b03d35,50.0,p2pk
10430,0,0451994a6538fef3a90d9b1519552a0a4e2c4a99e40191baf9f7db2bf97a4d9875c33d505b5733eb6ec548865e353753501ef2a7f845c8f118d0abac5bda3cdb0c,50.0,p2pk
10431,0,043ff59e8edc00d8d678b00d550f2171924ea81c2a89ed383b132d29b68b0724f078149c731168767216cdfce516b707e57884503c6ff50ef8af427512b2b58989,50.0,p2pk
10433,0,04d7444beac392dd80165016f1653847a0a95fc48dc40ded9132fcac8089a836a18128b360391ffc10a1ffcb6b59d242412bbb5f21457876869f4210e4d57811e4,50.0,p2pk
10434,0,04b681ee588defe3514da77dfa59a2b654f95f11f5c90b06518ce5e65b8d69b1f21336b9d1c85543c4902f92296634f9f5180c9710245bae524cf20262464f8394,50.0,p2pk
10435,0,04cd8327484b2f75a56ea8e1cd12180e673715c86ef01059e7241a858c200536b8e5327762970181d6a3cbd404a69fd56ba0c3c71922b336b655a65aa140f6bc70,50.0,p2pk
10436,0,04f371b69a411988c56597a37958d08dc5b8e14fcfe46371fbf47c5f717f6b1176ff4f5471725fd42aab7e72134ec3fd2ddfb33f99f83edbb1fcc531b34d3f33a8,50.0,p2pk
10438,0,04acedbc3b8fe9249d8a14fceb46004731696cec93b554d3a195b31d05418a298b6048e42503872b497ed1cc21dc21b10aa0a270b3fd576941957a2094eef8bf15,50.0,p2pk
10439,0,04c11db47167e7b391dabbb1e63d86d663f58f5c684af00ce8ba0ff4de9b1430312e784588eecb3f74078bc52c4ff7ee3d42f8c52e5feda46a07b910a9058645c5,50.0,p2pk
10441,0,049474d156c8e1466cf4fdd97aacd3a7403a84ca8ea23b3ba32aec3f5ab172a545845b8a117d6d545de602d84ed20e3616a71ffd7c16c8171a204e4e54b873a5c1,50.0,p2pk
10442,0,04eea43d3c40b5003238af4584b4c88d14b9800213c6743fb420b550da536f180d66b5f7ccd529edf94fdd6bf914c29df02e485933b923b5a87898ab449a2d047b,50.0,p2pk
10443,0,04f5fa617d9a871477f5957a179db248dc597548a307fe5c0735ac05ab399550d2061a3701d984e9abd5679606261332c2a86e4bd846111676b6451c5d8e74c21b,50.0,p2pk
10444,0,04590ffcd407b0f9361381d7ccf3d935968446e4aac268548249ba38065eaa566b54dd69dad218ad4da8af3f9000656b531abcf587b7e3e5865b315fd180e25881,50.0,p2pk
10445,0,04af486450cd7e6fcbd76994683c269090190c982863f8334f3f45bbff3d86db16807b1c9abf803596fadc1596c4aa690365ecda0b57fba2f47ed2cc2b3c344643,50.0,p2pk
10446,0,04dce8950fdae96986ca75ee2459aa328baa526c72108fbe14a2babaab7ff0b076b77a25bfc2d14e4866b3e44072e432c9ab34e7b78c023ef145531612ac8d4ee6,50.0,p2pk
10447,0,0460fe2bb246a9a76ede7d9383598144fdd4ecfda9532e46dd210d99252a0d21b03e9f63b64d27f8df5c01186e864406e9d29ae2151f5983d0940059242405b30b,50.0,p2pk
10448,0,044baf6f081da666dd9447d2cb73bbcf96d7dbbab4fec203181e6ab328b89b327d89fb357b4de603d2498b55d3e85d7cbb00df0d98ab9cf48792ce9a4c2ab6c13f,50.0,p2pk
10449,0,0471920829b38e24637596d17f850898efe42ec22c7b3b7d296a15a9d7264ff5d4fced07b2fa8312df88b8287821b069904fa35f8f4301349e92a533959dd83e3c,50.0,p2pk
10450,0,04f4450fec6c53b448ae337d326bcb023a445aa07ac8ffddec1f9364dcb7f2587af73cb4d79a4b34f275de22cb114b9bb7b96ffcfb393a2d69578b4f7458e2105e,50.0,p2pk
10451,0,04c103d2c313d3d2347e42abfed2c5409de724fe444aca250a67c0a690ba4c8f5db8c180518ae8dab1d8fee9fbe5e14f0143e7bf75a9c580a74d8fd3ee7c3751a9,50.0,p2pk
10452,0,04f812ff3265afc6b39ad2460cbb8521f82dc48b5f92a032b2889670bc65e7dd0ec3ecde823e382f6a8e8bee5f3af722da0f707dcd9fe487de07048203479d909c,50.0,p2pk
10454,0,04ca16b7cec9ba7ea4817d8ea32702669d0cb81ffb3deb078a2cc7477e512ba21a263b94a1d1ce621560fd54a1e25d8a347518616b1a1c7f81c08054f270c3beb8,50.0,p2pk
10456,0,042acfa9ab58187c86e73100db37f751ca43c720ff8d5ae26e8d6da202621c6ca7d7deec986eda0c805e655697751a1bd3307f4865a788ac24085ed1f5afcc89ad,50.0,p2pk
10459,0,04e0ca13b2e1f98484f6b74be76b8c7a540de6aaf69675194179c605ef2176ff2f707b271e6de36a0167feb3734e2e4adb9c7f88d2c10f57293b53aa2d2519020c,50.0,p2pk
10460,0,046a94eca68b18abd68bcd05ea385ad17b30fc7c644c656ba6d72ff18d4de07a58526ba9de4a3990553477da44315610668d19e315a04a2f27737c5dc8ce733279,50.0,p2pk
10462,0,04d39fa8e9d80cf99b05a07153b5fe184afb39678aa5ee37f02cc09dd2c925cdf643e1d26fe0885c804be51f8416c8fbe4bac6ec19bebaa8ef64c78c5e709888ec,50.0,p2pk
10464,0,04a930a0c1a900bcdff0444b2e045f82dfa5f7c81494baf2a76698f9cf48036960dd8e5ebf1ba3554c8bea6d6b12a3f3f2f5bab01f6a5e1d4aa2cefc762d635ab1,50.0,p2pk
10466,0,048c4bb236d0cc08fa2b0e595aa1ee457b6a4b1838432f82e09d0b93e7289bb4e35b5dc62a9f755c91f119378d621ea953eae589e635cc9d691ee195c52df8010f,50.0,p2pk
10467,0,04bc95d0b022ab18fdd6c0c2611f458c4b6b01e5b91b44b9166928db32bbbd839935e553231d67aabe148b07b30e2f68f9777722b028864228809e29e1592c60b4,50.0,p2pk
10470,0,0452a767823c46ea916012f157a2b83c27f5d02431ee51b81241cc115566bbeb320201913dcd6ea1a3d04990fd4c1de1c95695eb45719a755c50f64029023da9d0,50.0,p2pk
10471,0,0477367314b626036dd66c5cc539073a5d3abb32331af4c07deb5d2d7d027392a9c110bc6ecdbc809d3de373b0145d63984439054a75065ff8f25ea8752aceac12,50.0,p2pk
10472,0,040b3895d5f92afe90c69cd7c6741bbf7f2348e58107a850f5db1ebe49871504bf02a6d131e98e2081f5f616cd021dc89cae5ef3cb5e8d95d95ae78c0f5229ff69,50.0,p2pk
10473,0,04c46cd441da98f1d561fb0d8a6e6b2d06c7e27dad061ff6589bfafc41fb3fd25fe69c484c8488d587705d6af8144f2a4493de4c7fcb4d49aeb4aac95af8273851,50.0,p2pk
10474,0,04450a6220fb3d644f6d3fdc4ccf93c1ba02b54ba5f17f9b59352ee10678dd65067d89ab461425f030ea50fb329b66148f9af556670b2428b7f34b2de4f1d9aebd,50.0,p2pk
10475,0,04a9007fc40ecb5b3bfd849271d4068be5af232e0a2fb294cb0d173d14ec5d6bf01402812b851aebe5e5a0a6c1e9150bd5f67ac95b145b4cd9a67755eb7e423e58,50.0,p2pk
10476,0,04ab17ec95e2dc6d16d2d0bf40e91e5627c7f912af6c32d80017a3c2804dcdedc5db02c868fb252c7857ea32c529d38b972e7db8e770893512663af87b799503b9,50.0,p2pk
10477,0,04d8ddd1cdfdfa5614935f5d4bf634fa6a396b6504c94db87d428d5dea4c529500b57a1a8b9cbe6ceed76ebbe7636409da87a6084cb2c1f065a1195d8eb6ef126e,50.0,p2pk
10478,0,04de2ebf41a744afd4a7e81e0455e5215a0024ae5d26313622aa451fe9c3ced25bace300f19c63e73e2bee674b6a3b21fb1ed3b2923119257a62eeffb56ad682b6,50.0,p2pk
10479,0,04a1a1a335c2ff065365823dbf3e9fd398b5dcc0b8a6fc1e8d00a18f2e0dd664e95c5000c431b1dfd177de97283a9087a37457fa68193c5108305dc1daab6afb7e,50.0,p2pk
10480,0,04757d97680148a472c4babcdf90296ebe0bea6fbb3e4bf7fec8915a83656dd1d4b1b90a6f0a84df15b4b51318ce337aa7e3801487f5bf732f363672d1ed11b1a4,50.0,p2pk
10481,0,04b85c05d9927e1ff0834abad26bae493df38c64f044bd104c3167fced69c35f18eb7872493261b3ebbd26da6af22d7e2024389e5fc03a76331fd5e28daac8653e,50.0,p2pk
10482,0,04f765ba53ec6e36fde2e508b5efd5bb6879277597e2a8f49dcd73dbe8925b9f8a57e3ea0e20f9a78e7c3006189547f5ad8f28961320bbf27854d726aea2e9db59,50.0,p2pk
10483,0,04325aa95a556a5e0051cda8aba65333d726ae548c5bfe5f73e294c8147405bbfbb8889fe551e790c3979c8a407c8b6807b38827f3c99bbd2ed4d97efb0c2509fd,50.0,p2pk
10485,0,04d85dfcaa9c290c9234c15566dfdd671b3aab6295a0d8cd03e6ed3d4560b39b636d23007ad187546c926359d75b35a0d802ef1546b208274aca4a32f7dcfb0d03,50.0,p2pk
10486,0,04e5a5d3c6160599492d6e2e4e45610b149ce294cd2c4434b2bb0f84f8b91efa34677a5cf23265ba24d3bf3687dfb703c0a175435a7d6864edd83a880f5331acfe,50.0,p2pk
10487,0,04f3b8328e83422056d05970c505ea8c7afc64c0375e63d9502a531337a308f5dccafc81a14ea34c6c636f13d69f83693c7046dfce0ed6c8b65bc58d4ffa9a2fbe,50.0,p2pk
10488,0,048bc4d0983001959143e99fd737498bea4a58a79b3dd00b1e656337c92d6994e100380c67232c4b2408f04f8aa4616a9a4d44b8a18aff07bf67d780c20b6a0780,50.0,p2pk
10489,0,045f0aae32baca292134dfa75559fda42e43b1876b14bc919f0ddd320cb1d9b164ae630d26b529ab448fa3ed467b91075356912ea14d8d5782c52b81545fd31e44,50.0,p2pk
10490,0,04757b6407ef53c63b11fd42a6206668077fbac89adc48719300a7d827d0d16f112ddfa1e1e1c61fa75f092e38bfd3c59baa4cf285a38eb61ac18919cf79d21420,50.0,p2pk
10491,0,0431c9cd3f8fc435deb7a62293114dc4d687fe2e7779ad407d60e33869341c2575824f0e0be977f54bc5026164fede994ee0eeee45899b546d8889c6b2c357b586,50.0,p2pk
10493,0,04788c7d8798bcd5aa0dcaabdf0a43522829c860ad871109966dcdffa984bd204b49af94af747c717897603aaccf11d7d658e5420aadbacd149a0f862d48514527,50.0,p2pk
10494,0,0446a2f7f6d2894a0535063f2c43759e49d7e4d5f571824e017c417d19082cd2515e92b86f0eddabb23310c438d85e2216a5b3a18aa4587e6ef41160460b09111c,50.0,p2pk
10495,0,04581e15591ae11589b264141c0f342ca3824e6a5ec3310e85fad0acae2d2af281ec19a83649ff1c4bf58ad22eb071c03b2013ec0febdb233d60b7d0d7db580ac8,50.0,p2pk
10497,0,04fc7914670baa6d2c0ef61ae0bdefef198cbbb2b2c32a9afedb11ef3c44401c9b224b43b475226d61d0f518e1e2c5396d36d6fc772fd3b6509997a057c65bc679,50.0,p2pk
10498,0,048e99d44d5d39563df1f682461b50790ef97b4894ada2908862f1da4fc543a2fd697ab45ce0c3e48860e52beb46476570c7ae76f723801317dd979be764f32931,50.0,p2pk
10499,0,04810d3e9c0bc22265c4d8e42b858dd30220a212d3ffeec9f81e3916cf37466f3293403fef3c241a58a06a468395977063a79e4ec05c9d1263e3722fcd60fab4b7,50.0,p2pk
10500,0,047d75aef7055d1a7332ee46e116577a517253d62e7c754cc7c31a21ea4f912e7065c05efd33315d24a05db3bf568367d37ae46dcc6de2e629c0f4cf9d5b732c16,50.0,p2pk
10502,0,04f736869f3c281b53c85e46738983bb587202b1935dd65f201edaf2e1a2de30f6f545e4dc59b208aeb26d20b670895c708391fa2910c316b7e3a1ff8f0c6793f0,50.0,p2pk
10503,0,04faf07c3660c26ab0a396a52b040446292e957c15ed29702c1aeec5c647054386b709e33688f3ec4d83311b99227ce356a6b943d8c5ab7183d0899fb4339e4ce5,50.0,p2pk
10504,0,048b8edf636273640ad1beba3fcd241c32ad2aab1ce4e84b7357f1530383c46fe6acf84708c148e32b497645cca1cd1fbbc3a337c0a88480895c91867cfd9d5542,50.0,p2pk
10506,0,045d08d701c71b78ca60d76580761d5a930edc092e4a5c43e7c2e1dc78a125a3570f559f1ad0b468c4464d550b59266397790be19500935964884ed9e7143b7c5e,50.0,p2pk
10507,0,04b514bf79450d5951db25bf4c726d3ccce277fa80dd5b1d54b750b08a698cddb78b5550119ae0cf896493766cf30782d0b4f0680cb1c8a9315d8b6280b2cf2985,50.0,p2pk
10508,0,04db5834ce0437b56680831de166488d4bc232edabf5394cce93c2c8bcea21db7ec6d5c4053402aeb5ca19060907959252bd947149ccfb9d5ac468962338e9bb76,50.0,p2pk
10511,0,047b105a55cc394d6cade266d77c133ca66769775a7a0f62760d9e4763867cb2db338b5e8e6988d6140a99b9b42489a2062a946537be86e236fef93985d3da7d7c,50.0,p2pk
10512,0,044f001676d937e28c427ac7da2c065d62ca69d66f95bf3ee2488fe265c0034eff3718ef71ed0c9eb831b765c63f14c077ca21354dfdc64828e65d722e4441b5c4,50.0,p2pk
10513,0,04fa09b11088be613ccde1c367749edb2dbb0c8bf8596cb9e97cdad353f512e6aa90522e5d03b7bdab3f7533dd0476ed38fab8373ecc4cf34ee12ea2fdd3b2713f,50.0,p2pk
10515,0,0414b35314dcb9796066a1e97e6aa2002dce6076f367c46b4a7aa1a80b59621e7647cdc3330b4faa1a07016f616aa53919bcf2a8650be4cc04e1550a2e71cc5053,50.0,p2pk
10516,0,04424fb5bd202834d167e59b7cc7257c05cd7a1e3fb85bfbddd56c6bb72f48e9d75621c769802fb72790bd6abcb8e109e42a9326cc69e277a25475c24682257beb,50.0,p2pk
10518,0,040ba2687a2b37bd4444895330636245fdc8dab35538cb83b8aa3f7cc19d9963856cfcd1ce53625783f1c2ee813e5f1601efc65a452fb9b6302abef2c0a5f8d1ab,50.0,p2pk
10520,0,04656ffeb4961d13d3ee24b2262700300afcf40f38cd0773c3467f4d4aaa08b4bc3891968e270327afa8345aecd6a8bb9f38723e8ecfa12a247c46dcf4dda2dc14,50.0,p2pk
10522,0,0417dfc41d968e6def9b85ab0803ba8243271e2c6116c7e86229221d19e73cb04c0a7c1adb141c6383846525f0aaee3eded33510cb96e53ed0d245769252759d9a,50.0,p2pk
10523,0,04bf633334f9cd9151435ae15827824c01c1f8470da74084a262150f1703a9f331d398ea323b68fed48de48039100436384d0776b2880c2ce6b751a61ec8720edd,50.0,p2pk
10525,0,04d04ff369f728d493fdb88bad75e1e0a055f34a53be908b1b7c8ea5bcec42d77288c6e603f9ba46429ca323a1d435b211bcf5f2d5a586dc882186bd408f590f3f,50.0,p2pk
10526,0,045bd855acc7c06ce0650c7393ccf0505c1a9f158e5ce2069245097110032a74d87d6963e5b88b08ae95b2a146f46ac20a061a06c5feb1e3bac5686b06bdcafd09,50.0,p2pk
10527,0,046fef34be03d43795ea38539ac64fec597dfbb4ae341c8d260ae1dd3e04bf52da0c34b12294ed3e5882b5901e46b25b9b7dc95b7f6ec36617df011e8623bfab2d,50.0,p2pk
10528,0,04618ea4d36e05ad84ae8f1952dda09efb206bb91d04b69467b68c322c303f8d17d46e9a4162ed727d57f7462e29c036dde377c3381aa17549add14bb7a166e217,50.0,p2pk
10530,0,04a0e0ee5eba0a067c98c6d68a29235f71619fa32d67afd07ddc9b1dcc90b6db3950a1c03bfa3254104b18859c8b1dc140ea7546d9c324935ad1292d8cdb00121a,50.0,p2pk
10531,0,04836c4887e01352308b7a86ad58a8d0b1b78bdfcc9019fa6c608e840291b568b20cbcd212d3f74dbeffee47b0139b7dbe8a68e5818fabab2fad28a14fe5bad1c5,50.0,p2pk
10532,0,043d72274ae1f34c67f4c5d86841c7a3c64f9f5f2a17a231abbd191f3ae0ce8e105f4a048c152427f76a518233b9c359d0580639a9e2dc5a56517a876a843bbdea,50.0,p2pk
10533,0,041c760eb904b86ae1ef0d77a70a5e11b8a560c124f9b56e5efaf14f0c92dd46a6ef4974989ecc4b9e1226a667bbe507e550fba88a93f4f67d790d139fce12f340,50.0,p2pk
10534,0,04ac31fc5fb3524822a3fb0d1fd1882b65589af5eddbe8432ae61d2395139efb49e073e7481fc71efb51b8104c29e23e48864e8d522e0caec7cdbc86c61d33f141,50.0,p2pk
10535,0,047334af6fcaff3d9f0eacaa0552c2597c635c3bbdcc3e471b05eadf7d341ae31278d71d5385ef47c1ec8006de241256bcc26cc492d0f29e23103b9b643ba90262,50.0,p2pk
10537,0,04da6bb9924000494ba325404bf991e93ae18d727ea20dd5d46193bcd69cd606c442abf15444c469985f4c630da05cd83c97190830efbf9b5e3cdcfb1bcb709afe,50.0,p2pk
10538,0,0491fc3bf63243655ba3cdcf85f6860ab35ea81225dc781af9025e2626b03cd8bf3e99c203698a41726a5da550a6d1d7ca519616106fd0f62c70e4795ec45c3de9,50.0,p2pk
10539,0,04b2f6704332bf7ba1a27b66b4f1d11eea0a174810a01f0ab2c72fe560c319b98cf58e8a86c01b35163635f14787c53ce0f8dc580efad909cfdcf9038772e7d4d8,50.0,p2pk
10540,0,04b43af39da524b9b748b77ee5033499566b499559ca252a709471ebbd72703ab4519e7fe8025e941f24eb92e5e0a55a074280bb76a2875c9d0b0f17b1a314a795,50.0,p2pk
10542,0,040e3a180149e6b2bfd41c4267f37a9a1432f2d3f8f53eae3983950dadd3db0c381cf5fe6c41167c569674363c4e9658e41843e2413680c24ba838e6096a078132,50.0,p2pk
10543,0,047452e68e23b6d69ebc7ad7b9cee496ed12f42b04d73152a32203fed078ec423cc8af3a63d3b2e8b46f2c26da7e137ad1ebc0b049d4d833871d70274f9a3f01da,50.0,p2pk
10544,0,0418b0bc3763ef75d3ff1af94a85004a36f2fe1096a7fdbb8fe75266c5eb8508c66af113e84aa7fa2993ebb2b6e9eb2f9f3bb8c0c693d60dea6c07ac3f045ed136,50.0,p2pk
10546,0,04d63859bf6fbe0ee734937a21a589e44b9e118ff83056a6ff7463bcb41340c86c3e37c3f8f1bbf5378470273ffac40f1bc3812aa35c9d2cb857663bfb84c912be,50.0,p2pk
10548,0,0421e887571cb80401347c584b58bbc2532311417a7a8128cfdfb31a99e7f00044df9a12ba92e9cf803430452578218feb21a3781ca25672950fed3d9e478b1be5,50.0,p2pk
10549,0,041a17cd8a7e61c11dc0c1f5bbbf7900af36b1a92a02ee4b7c77546f086ef2b6e9ae7f5e2c4f0e03fd2e122d40f36cfa5658a4e9aa3c4f166061bfeb5b0acee968,50.0,p2pk
10550,0,044c99913d2c2c947b0a52aed384d66d551b137602ee7bf81ebe99ba2b95696f179c680d6928bb3f4b5814435b8b71be3f821c3c53ac8fb472cf12f4ed1e2ae554,50.0,p2pk
10552,0,04a3575eabe3fd3aa6635d1f55b8e601d794eae16cc186a839e9ff7c9ac99b8113157bf2f3ec99a697a1a96c44153c7f102f4485f4741c2ded13478095affbf491,50.0,p2pk
10554,0,043139d803ac1f3de2eac985e266c2b9eb78fd90a2ebf3daabbb415699cdd38ce443172b15d748aa34ceb22ace32761557d5bb678ce32ff1405446b17a4102ad9e,50.0,p2pk
10555,0,0466503658ce5436133b394801ff32bbe71b06fd4914b94b58ae6e553282e36b52c516da6b62682a9efaa01a5d4d278250693908b16d772b50d6329455226b2b00,50.0,p2pk
10561,0,0432f8dc7086fd326b37dd45c64e9824ef414e9524a1f6a803d07f42a4b05a7938af88c5fe2dfc387f3195240a18ff5afd6881226bf33806cd1c12171f58918eaf,50.0,p2pk
10562,0,045e24d22f6ceda4b1b3be5a1ffdce3fcd44fe1eddf6d1a4b2cb160aff01f7b0579964bdbf437d5b0ea211d9ba2e7f09594bb80a2593e7b4005cf1a62f4a7aac99,50.0,p2pk
10563,0,046c9a8edc981b6c777bf382c93f68356781295eb2af50b2ba881b5323dc23ecccad2cda245178abb60be71a3ba6051811283db2d7ea43516b3e0cbe7a7f84deb6,50.0,p2pk
10564,0,04a213ee433ac3fa148399a0a4d54160c3f45c35f38c0a990040c6918136c2d9d49d81a6c1404cbc6258c6d7d0ed6b971ef45e9b03bd8b4b1602cb23d2a883630d,50.0,p2pk
10565,0,0499830c780f4d6e8487b1d80a79325a672dfae1b744f77b753a23069646f58bfffd8cee76e479915c2fca95b791b7fb5822a226e25293786591abd4a57fe797a5,50.0,p2pk
10567,0,04aa6d9ad0bfe98f454c30db84833af8c0c2775ae69bd6865f66dffe97b60d865738ed9eb1a1e3d5abca69d7ebe871535728e72c2e09d85414f2995cbae169c1c9,50.0,p2pk
